approach,Seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sens_1,Accuracy_sens_0,Accuracy_sens_0-sens_1,Accuracy_sens_0/sens_1,prob_pos_sens_1,prob_pos_sens_0,prob_pos_sens_0-sens_1,prob_pos_sens_0/sens_1,TPR_sens_1,TPR_sens_0,TPR_sens_0-sens_1,TPR_sens_0/sens_1,TNR_sens_1,TNR_sens_0,TNR_sens_0-sens_1,TNR_sens_0/sens_1
1,11,train,DRO,(None),n/a,n/a,0.754220457,0.511201629,0.985465116,0.591183161,0.527147088,0.984015984,0.456868896,0.535709883,0,0.516483516,0.516483516,0,0,0.998011928,0.998011928,0,1,0.969879518,0.030120482,0.969879518
1,12,train,DRO,(None),n/a,n/a,0.526812314,0.029531568,1,0.118140194,0.562135922,0.489837398,0.072298524,0.871386045,0.02815534,0,0.02815534,0,0.060416667,0,0.060416667,0,1,1,0,1
1,13,train,DRO,(None),n/a,n/a,0.931976167,0.904276986,0.958333333,0.15466669,0.95703125,0.906060606,0.050970644,0.946740878,0.538085938,0.383838384,0.154247554,0.7133403,0.998035363,0.803382664,0.1946527,0.804964126,0.916504854,1,0.083495146,0.916504854
1,14,train,DRO,(None),n/a,n/a,0.508440914,0.531568228,0.486434109,0.976375995,0.485436893,0.532520325,0.047083432,0.911583784,0.999029126,0.023373984,0.975655142,0.023396699,1,0.047619048,0.952380952,0.047619048,0.001883239,1,0.998116761,0.001883239
1,15,train,DRO,(None),n/a,n/a,0.735849057,0.478615071,0.980620155,0.569286215,0.978065803,0.495548961,0.482516841,0.50666219,0.488534397,0,0.488534397,0,0.995762712,0,0.995762712,0,0.962335217,1,0.037664783,0.962335217
1,16,train,DRO,(None),n/a,n/a,0.547666336,0.073319756,0.999031008,0.1706639,0.517578125,0.578787879,0.061209754,0.894244928,0.004882813,0.068686869,0.063804056,0.071088006,0.00804829,0.140206186,0.132157896,0.057403243,0.998102467,1,0.001897533,0.998102467
1,17,train,DRO,(None),n/a,n/a,0.634061569,0.49694501,0.764534884,0.7302463,0.499492386,0.762876579,0.263384193,0.654748618,0.004060914,0.706511176,0.702450262,0.005747841,0.00804829,0.997938144,0.989889855,0.008064918,1,0.553308824,0.446691176,0.553308824
1,18,train,DRO,(None),n/a,n/a,0.51489573,0.00509165,1,0.049987059,0.492566898,0.537313433,0.044746535,0.916721727,0,0.004975124,0.004975124,0,0,0.010638298,0.010638298,0,1,1,0,1
1,19,train,DRO,(None),n/a,n/a,0.712015889,0.510183299,0.904069767,0.640136896,0.52442672,0.898120673,0.373693953,0.583915654,0.003988036,0.589515331,0.585527295,0.00676494,0.008316008,0.992015968,0.98369996,0.008382938,1,0.805882353,0.194117647,0.805882353
1,20,train,DRO,(None),n/a,n/a,0.641509434,0.264765784,1,0.188015477,0.559322034,0.723046489,0.163724455,0.773563032,0.065802592,0.191889219,0.126086626,0.342919695,0.12992126,0.4092827,0.279361441,0.31743648,1,1,0,1
1,21,train,DRO,(None),n/a,n/a,0.753227408,0.50610998,0.988372093,0.560565362,0.971264368,0.518556701,0.452707667,0.533898615,0.487547893,0,0.487547893,0,0.965048544,0,0.965048544,0,0.97731569,1,0.02268431,0.97731569
1,22,train,DRO,(None),n/a,n/a,0.967725919,0.982688391,0.953488372,0.021717033,0.966990291,0.968495935,0.001505644,0.998445379,0.513592233,0.491869919,0.021722314,0.957705135,0.99009901,0.974842767,0.015256243,0.984591195,0.944761905,0.962524655,0.01776275,0.981545667
1,23,train,DRO,(None),n/a,n/a,0.757199603,0.509164969,0.993217054,0.570882018,0.988269795,0.518668012,0.469601783,0.524824309,0.495601173,0,0.495601173,0,0.99009901,0,0.99009901,0,0.986486486,1,0.013513514,0.986486486
1,24,train,DRO,(None),n/a,n/a,0.745283019,0.49490835,0.983527132,0.578689485,0.983067729,0.508910891,0.474156838,0.517676327,0.500996016,0,0.500996016,0,1,0,1,0,0.967181467,1,0.032818533,0.967181467
1,25,train,DRO,(None),n/a,n/a,0.735352532,0.50203666,0.957364341,0.582945495,0.497430627,0.957732949,0.460302322,0.519383433,0,0.515850144,0.515850144,0,0,1,1,0,1,0.919708029,0.080291971,0.919708029
1,26,train,DRO,(None),n/a,n/a,0.512413108,0,1,1,0.501507538,0.523061825,0.021554288,0.958792084,0,0,0,nan,0,0,0,nan,1,1,0,1
1,27,train,DRO,(None),n/a,n/a,0.688679245,0.467413442,0.899224806,0.633583348,0.515789474,0.875128999,0.359339525,0.589386792,0.005741627,0.574819401,0.569077775,0.009988575,0.01171875,0.963829787,0.952111037,0.012158526,1,0.791583166,0.208416834,0.791583166
1,28,train,DRO,(None),n/a,n/a,0.748758689,0.522403259,0.964147287,0.611713766,0.535323383,0.961347869,0.426024486,0.556846694,0,0.545094153,0.545094153,0,0,0.996116505,0.996116505,0,1,0.925101215,0.074898785,0.925101215
1,29,train,DRO,(None),n/a,n/a,0.734856008,0.50509165,0.953488372,0.593538557,0.953307393,0.507099391,0.446208002,0.531936913,0.528210117,0.001014199,0.527195918,0.001920067,1,0.002053388,0.997946612,0.002053388,0.909943715,1,0.090056285,0.909943715
1,30,train,DRO,(None),n/a,n/a,0.516385303,0.50610998,0.526162791,1,0.528210117,0.504056795,0.024153322,0.95427327,0,1,1,0,0,1,1,0,1,0,1,0
1,31,train,DRO,(None),n/a,n/a,0.556603774,0.090631365,1,0.181105826,0.521865889,0.592893401,0.071027512,0.880201885,0.007774538,0.082233503,0.074458964,0.094542226,0.016,0.168049793,0.152049793,0.095209877,1,1,0,1
1,32,train,DRO,(None),n/a,n/a,0.728897716,0.447046843,0.997093023,0.52605916,0.504504505,0.949753695,0.44524919,0.531195096,0,0.43546798,0.43546798,0,0,0.901437372,0.901437372,0,1,0.994318182,0.005681818,0.994318182
1,33,train,DRO,(None),n/a,n/a,0.51489573,0.534623218,0.496124031,0.992060158,0.525441329,0.505233111,0.020208218,0.961540487,0.001038422,0.993339676,0.992301255,0.001045384,0.002183406,1,0.997816594,0.002183406,1,0.013282732,0.986717268,0.013282732
1,34,train,DRO,(None),n/a,n/a,0.849056604,0.699592668,0.99127907,0.115198972,0.912830558,0.783484391,0.129346168,0.858302106,0.399608227,0.290030211,0.109578016,0.725786387,0.826175869,0.574036511,0.252139358,0.69481152,0.992481203,0.99,0.002481203,0.9975
1,35,train,DRO,(None),n/a,n/a,0.516881827,0.009164969,1,0.06673274,0.500498504,0.533135509,0.032637005,0.938782909,0,0.008902077,0.008902077,0,0,0.018711019,0.018711019,0,1,1,0,1
1,36,train,DRO,(None),n/a,n/a,0.66633565,0.320773931,0.995155039,0.354566427,0.541302235,0.796954315,0.25565208,0.679213633,0.032069971,0.291370558,0.259300588,0.110065928,0.065346535,0.591194969,0.525848434,0.110532968,1,0.99015748,0.00984252,0.99015748
1,37,train,DRO,(None),n/a,n/a,0.752234359,0.523421589,0.96996124,0.539626364,0.536390828,0.966369931,0.429979103,0.555057448,0.029910269,0.509396637,0.479486368,0.058717053,0.060606061,0.993839836,0.933233775,0.060981718,1,0.940839695,0.059160305,0.940839695
1,38,train,DRO,(None),n/a,n/a,0.523336643,0.023421589,0.999031008,0.108842247,0.528543307,0.518036072,0.010507235,0.98012039,0.023622047,0,0.023622047,0,0.045908184,0,0.045908184,0,0.998058252,1,0.001941748,0.998058252
1,39,train,DRO,(None),n/a,n/a,0.512413108,0,1,1,0.51953125,0.505050505,0.014480745,0.972127288,0,0,0,nan,0,0,0,nan,1,1,0,1
1,40,train,DRO,(None),n/a,n/a,0.515888779,0.514256619,0.51744186,0.998015824,0.529121422,0.502497502,0.026623919,0.94968278,0.001974334,1,0.998025666,0.001974334,0.004175365,1,0.995824635,0.004175365,1,0,1,0
1,41,train,DRO,(None),n/a,n/a,0.683714002,0.359470468,0.992248062,0.454053182,0.501022495,0.856177606,0.355155111,0.585185236,0,0.348455598,0.348455598,0,0,0.714574899,0.714574899,0,1,0.985239852,0.014760148,0.985239852
1,42,train,DRO,(None),n/a,n/a,0.769116187,0.543788187,0.983527132,0.541307003,0.546286877,0.98157129,0.435284413,0.556543251,0.026449644,0.509214355,0.482764711,0.051942063,0.053191489,0.994140625,0.940949136,0.053504995,0.998050682,0.969171484,0.028879199,0.971064397
1,43,train,DRO,(None),n/a,n/a,0.513406157,0.00203666,1,0.031874636,0.500982318,0.526104418,0.025122099,0.952248834,0,0.002008032,0.002008032,0,0,0.004219409,0.004219409,0,1,1,0,1
1,44,train,DRO,(None),n/a,n/a,0.542204568,0.061099796,1,0.175929414,0.503461919,0.581256231,0.077794312,0.866161758,0,0.059820538,0.059820538,0,0,0.125,0.125,0,1,1,0,1
1,45,train,DRO,(None),n/a,n/a,0.750248262,0.50407332,0.984496124,0.510843479,0.543945313,0.963636364,0.419691051,0.564471551,0.03515625,0.47979798,0.44464173,0.073273026,0.071570577,0.958246347,0.88667577,0.07468912,1,0.968688845,0.031311155,0.968688845
1,46,train,DRO,(None),n/a,n/a,0.542204568,0.063136456,0.998062016,0.185719192,0.556008147,0.529069767,0.026938379,0.951550388,0.065173116,0,0.065173116,0,0.125,0,0.125,0,0.995884774,1,0.004115226,0.995884774
1,47,train,DRO,(None),n/a,n/a,0.765640516,0.532586558,0.987403101,0.571302905,0.983962264,0.523060797,0.460901468,0.531586236,0.505660377,0,0.505660377,0,0.992409867,0,0.992409867,0,0.975609756,1,0.024390244,0.975609756
1,48,train,DRO,(None),n/a,n/a,0.732373386,0.460285132,0.99127907,0.568618346,0.975103734,0.50952381,0.465579925,0.522532928,0.478215768,0,0.478215768,0,0.967880086,0,0.967880086,0,0.981891348,1,0.018108652,0.981891348
1,49,train,DRO,(None),n/a,n/a,0.745779543,0.5,0.979651163,0.592610887,0.976814516,0.521526419,0.455288097,0.533905271,0.516129032,0,0.516129032,0,0.995943205,0,0.995943205,0,0.957915832,1,0.042084168,0.957915832
1,50,train,DRO,(None),n/a,n/a,0.512909633,0.00101833,1,0.021741725,0.50101833,0.524224806,0.023206476,0.955731823,0,0.000968992,0.000968992,0,0,0.00203252,0.00203252,0,1,1,0,1
1,51,train,DRO,(None),n/a,n/a,0.703574975,0.410386965,0.98255814,0.522475021,0.895537525,0.519455253,0.376082272,0.580048561,0.425963489,0.000972763,0.424990726,0.002283676,0.825462012,0.002020202,0.82344181,0.002447359,0.963927856,1,0.036072144,0.963927856
1,52,train,DRO,(None),n/a,n/a,0.745283019,0.49796334,0.980620155,0.576952905,0.978325123,0.508508509,0.469816615,0.519774558,0.501477833,0,0.501477833,0,0.99592668,0,0.99592668,0,0.961832061,1,0.038167939,0.961832061
1,53,train,DRO,(None),n/a,n/a,0.721946375,0.438900204,0.99127907,0.523493239,0.516549649,0.923303835,0.406754186,0.559457926,0,0.432645034,0.432645034,0,0,0.862,0.862,0,1,0.982591876,0.017408124,0.982591876
1,54,train,DRO,(None),n/a,n/a,0.512413108,0,1,1,0.508260447,0.516751269,0.008490822,0.983568842,0,0,0,nan,0,0,0,nan,1,1,0,1
1,55,train,DRO,(None),n/a,n/a,0.740317776,0.513238289,0.956395349,0.612163399,0.954319762,0.526315789,0.428003972,0.551508845,0.545183714,0,0.545183714,0,0.998019802,0,0.998019802,0,0.910358566,1,0.089641434,0.910358566
1,56,train,DRO,(None),n/a,n/a,0.524329692,0.026476578,0.998062016,0.097364022,0.522187822,0.526315789,0.004127967,0.992156863,0.002063983,0.024880383,0.022816399,0.082956259,0.004301075,0.046421663,0.042120588,0.09265233,1,0.996212121,0.003787879,0.996212121
1,57,train,DRO,(None),n/a,n/a,0.536246276,0.049898167,0.999031008,0.158608543,0.502497502,0.569595262,0.067097759,0.882200988,0,0.049358342,0.049358342,0,0,0.101239669,0.101239669,0,1,0.998109641,0.001890359,0.998109641
1,58,train,DRO,(None),n/a,n/a,0.550148957,0.518329939,0.580426357,0.906085573,0.583253128,0.514871795,0.068381333,0.882758737,0.905678537,0.001025641,0.904652896,0.001132456,1,0.002109705,0.997890295,0.002109705,0.184557439,1,0.815442561,0.184557439
1,59,train,DRO,(None),n/a,n/a,0.578450844,0.489816701,0.662790698,0.396296885,0.569709127,0.587020649,0.017311522,0.970509519,0.214643932,0.604719764,0.390075832,0.35494777,0.285429142,0.702702703,0.417273561,0.406187625,0.856854839,0.483208955,0.373645883,0.563933275
1,60,train,DRO,(None),n/a,n/a,0.741310824,0.50610998,0.965116279,0.562169611,0.962848297,0.535885167,0.42696313,0.556562409,0.522187822,0.025837321,0.496350502,0.04947898,1,0.052734375,0.947265625,0.052734375,0.927855711,1,0.072144289,0.927855711
1,61,train,DRO,(None),n/a,n/a,0.522840119,0.49592668,0.548449612,0.967648956,0.526422764,0.519417476,0.007005288,0.986692657,0.967479675,0.000970874,0.966508801,0.001003508,1,0.002016129,0.997983871,0.002016129,0.064257028,1,0.935742972,0.064257028
1,62,train,DRO,(None),n/a,n/a,0.53326713,0.043788187,0.999031008,0.149004503,0.552475248,0.513944223,0.038531024,0.930257465,0.043564356,0,0.043564356,0,0.087044534,0,0.087044534,0,0.998062016,1,0.001937984,0.998062016
1,63,train,DRO,(None),n/a,n/a,0.562562066,0.103869654,0.999031008,0.22383716,0.492079208,0.633466135,0.141386928,0.776804284,0.001980198,0.10059761,0.098617412,0.019684345,0.003883495,0.214132762,0.210249267,0.018135922,1,0.998137803,0.001862197,0.998137803
1,64,train,DRO,(None),n/a,n/a,0.751241311,0.521384929,0.96996124,0.58738741,0.967339097,0.52004111,0.447297987,0.537599598,0.521613833,0,0.521613833,0,0.994174757,0,0.994174757,0,0.941064639,1,0.058935361,0.941064639
1,65,train,DRO,(None),n/a,n/a,0.739821251,0.510183299,0.958333333,0.616236866,0.528431373,0.956740443,0.42830907,0.552324694,0,0.547283702,0.547283702,0,0,1,1,0,1,0.912778905,0.087221095,0.912778905
1,66,train,DRO,(None),n/a,n/a,0.533763654,0.50407332,0.562015504,0.925249331,0.558162268,0.508577195,0.049585073,0.911163696,0.924731183,0.001009082,0.923722101,0.001091216,1,0.00204918,0.99795082,0.00204918,0.145557656,1,0.854442344,0.145557656
1,67,train,DRO,(None),n/a,n/a,0.517378352,0.010183299,1,0.069942032,0.522567703,0.512291052,0.010276651,0.980334317,0,0.009832842,0.009832842,0,0,0.019762846,0.019762846,0,1,1,0,1
1,68,train,DRO,(None),n/a,n/a,0.660873883,0.314663951,0.990310078,0.405761305,0.793855302,0.527363184,0.266492118,0.664306433,0.306243806,0.009950249,0.296293557,0.032491265,0.601609658,0.020618557,0.580991101,0.034272317,0.98046875,1,0.01953125,0.98046875
1,69,train,DRO,(None),n/a,n/a,0.729890765,0.485743381,0.962209302,0.588657626,0.5,0.961155378,0.461155378,0.520207254,0,0.513944223,0.513944223,0,0,1,1,0,1,0.925996205,0.074003795,0.925996205
1,70,train,DRO,(None),n/a,n/a,0.725422046,0.910386965,0.549418605,0.537874593,0.903128153,0.553274682,0.349853471,0.612620347,0.41876892,0.922776149,0.504007228,0.453814201,0.822222222,1,0.177777778,0.822222222,0.983870968,0.14738806,0.836482908,0.149804257
1,71,train,DRO,(None),n/a,n/a,0.757199603,0.520366599,0.98255814,0.589193186,0.982352941,0.526156942,0.456196,0.535608863,0.518627451,0,0.518627451,0,1,0,1,0,0.964636542,1,0.035363458,0.964636542
1,72,train,DRO,(None),n/a,n/a,0.699602781,0.469450102,0.918604651,0.631276892,0.889804325,0.52253116,0.367273165,0.587242774,0.561277034,0,0.561277034,0,0.952479339,0,0.952479339,0,0.8275154,1,0.1724846,0.8275154
1,73,train,DRO,(None),n/a,n/a,0.734359484,0.467413442,0.988372093,0.545406861,0.526156942,0.937254902,0.41109796,0.561380837,0,0.461764706,0.461764706,0,0,0.898238748,0.898238748,0,1,0.976424361,0.023575639,0.976424361
1,74,train,DRO,(None),n/a,n/a,0.750744786,0.509164969,0.980620155,0.578361969,0.978578384,0.513677812,0.464900572,0.5249225,0.506329114,0,0.506329114,0,0.996015936,0,0.996015936,0,0.961904762,1,0.038095238,0.961904762
1,75,train,DRO,(None),n/a,n/a,0.942899702,0.906313646,0.977713178,0.087121896,0.90729783,0.979,0.07170217,0.926759786,0.41025641,0.497,0.08674359,0.825465614,0.819444444,0.99790795,0.178463505,0.821162357,0.994117647,0.961685824,0.032431823,0.967376272
1,76,train,DRO,(None),n/a,n/a,0.519860973,0.016293279,0.999031008,0.089023136,0.509108341,0.531410917,0.022302575,0.958031394,0.016299137,0,0.016299137,0,0.030360531,0,0.030360531,0,0.998062016,1,0.001937984,0.998062016
1,77,train,DRO,(None),n/a,n/a,0.655412115,0.487780041,0.814922481,0.715254753,0.512218964,0.803229062,0.291010098,0.63769974,0.000977517,0.675075681,0.674098164,0.001448011,0.002,0.991701245,0.989701245,0.002016736,1,0.62475442,0.37524558,0.62475442
1,78,train,DRO,(None),n/a,n/a,0.742800397,0.489816701,0.983527132,0.578291294,0.51476378,0.9749499,0.46018612,0.527989981,0,0.498997996,0.498997996,0,0,0.983640082,0.983640082,0,1,0.966601179,0.033398821,0.966601179
1,79,train,DRO,(None),n/a,n/a,0.702085402,0.483706721,0.909883721,0.649564917,0.904222451,0.513902205,0.390320246,0.568336038,0.584963955,0,0.584963955,0,1,0,1,0,0.8125,1,0.1875,0.8125
1,80,train,DRO,(None),n/a,n/a,0.517378352,0.5,0.533914729,0.963772377,0.52238806,0.512388503,0.009999556,0.980857992,0.965174129,0.001982161,0.963191969,0.002053682,1,0.00203252,0.99796748,0.00203252,0.067961165,0.998065764,0.930104599,0.068092873
1,81,train,DRO,(None),n/a,n/a,0.568023833,0.551934827,0.583333333,0.899807022,0.567103935,0.568914956,0.001811021,0.996816711,0.939455096,0.040078201,0.899376894,0.042661114,1,0.083333333,0.916666667,0.083333333,0.122699387,0.998158379,0.875458993,0.122925769
1,82,train,DRO,(None),n/a,n/a,0.656901688,0.300407332,0.996124031,0.416716771,0.819623389,0.493532338,0.326091051,0.602145259,0.296333003,0,0.296333003,0,0.623678647,0,0.623678647,0,0.992537313,1,0.007462687,0.992537313
1,83,train,DRO,(None),n/a,n/a,0.524826216,0.025458248,1,0.052918714,0.556923077,0.494706449,0.062216628,0.888285059,0.018461538,0.006737247,0.011724291,0.364934232,0.04,0.013157895,0.026842105,0.328947368,1,1,0,1
1,84,train,DRO,(None),n/a,n/a,0.586891758,0.410386965,0.754844961,0.662428291,0.520197044,0.654654655,0.13445761,0.794612916,0.01773399,0.638638639,0.620904648,0.027768427,0.028169014,0.802061856,0.773892842,0.03512075,0.992277992,0.515564202,0.47671379,0.519576375
1,85,train,DRO,(None),n/a,n/a,0.588381331,0.157841141,0.998062016,0.200428252,0.650197628,0.525948104,0.124249525,0.808904986,0.131422925,0.023952096,0.107470829,0.182252037,0.271221532,0.048096192,0.22312534,0.177331763,0.996219282,1,0.003780718,0.996219282
1,86,train,DRO,(None),n/a,n/a,0.679245283,0.344195519,0.998062016,0.445334335,0.518592965,0.836113837,0.317520872,0.620242055,0,0.333660451,0.333660451,0,0,0.671968191,0.671968191,0,1,0.996124031,0.003875969,0.996124031
1,87,train,DRO,(None),n/a,n/a,0.822740814,0.907331976,0.742248062,0.37247344,0.909356725,0.732793522,0.176563203,0.80583725,0.393762183,0.762145749,0.368383566,0.516649452,0.815415822,1,0.184584178,0.815415822,0.996247655,0.470941884,0.525305771,0.472715676
1,88,train,DRO,(None),n/a,n/a,0.749751738,0.50712831,0.980620155,0.588435795,0.979145978,0.520357498,0.458788481,0.531440162,0.514399206,0,0.514399206,0,0.997995992,0,0.997995992,0,0.960629921,1,0.039370079,0.960629921
1,89,train,DRO,(None),n/a,n/a,0.923038729,0.923625255,0.92248062,0.142610705,0.921747967,0.924271845,0.002523877,0.997269335,0.56300813,0.42038835,0.142619781,0.746682556,1,0.851485149,0.148514851,0.851485149,0.848126233,0.994285714,0.146159482,0.853000521
1,90,train,DRO,(None),n/a,n/a,0.752234359,0.5,0.992248062,0.564301982,0.516161616,0.98046875,0.464307134,0.52644372,0,0.487304688,0.487304688,0,0,0.976143141,0.976143141,0,1,0.984644914,0.015355086,0.984644914
1,91,train,DRO,(None),n/a,n/a,0.649950348,0.530549898,0.763565891,0.731438915,0.773023256,0.509052183,0.263971073,0.658521176,0.711627907,0,0.711627907,0,1,0,1,0,0.559566787,1,0.440433213,0.559566787
1,92,train,DRO,(None),n/a,n/a,0.512413108,0,1,1,0.517681729,0.507028112,0.010653616,0.979420528,0,0,0,nan,0,0,0,nan,1,1,0,1
1,93,train,DRO,(None),n/a,n/a,0.753227408,0.511201629,0.983527132,0.591629453,0.533004926,0.976976977,0.443972051,0.545565493,0.000985222,0.518518519,0.517533297,0.00190007,0.002105263,0.98816568,0.986060417,0.002130476,1,0.965447154,0.034552846,0.965447154
1,94,train,DRO,(None),n/a,n/a,0.733862959,0.473523422,0.981589147,0.589334213,0.509487666,0.980208333,0.470720667,0.519774877,0,0.504166667,0.504166667,0,0,1,1,0,1,0.961616162,0.038383838,0.961616162
1,95,train,DRO,(None),n/a,n/a,0.556603774,0.092668024,0.998062016,0.044598923,0.554040896,0.559270517,0.005229621,0.99064921,0.037000974,0.055724417,0.018723444,0.663999292,0.074898785,0.110655738,0.035756952,0.676863098,0.998123827,0.997995992,0.000127835,0.999871924
1,96,train,DRO,(None),n/a,n/a,0.756206554,0.518329939,0.98255814,0.577266102,0.518442623,0.979768786,0.461326163,0.529147928,0,0.507707129,0.507707129,0,0,0.994140625,0.994140625,0,1,0.965779468,0.034220532,0.965779468
1,97,train,DRO,(None),n/a,n/a,0.628599801,0.242362525,0.996124031,0.371760726,0.499506417,0.759240759,0.259734343,0.65790253,0,0.241758242,0.241758242,0,0,0.501052632,0.501052632,0,1,0.992395437,0.007604563,0.992395437
1,98,train,DRO,(None),n/a,n/a,0.680238332,0.523421589,0.829457364,0.707022338,0.526794742,0.828292683,0.301497941,0.636000719,0.001011122,0.672195122,0.671184,0.00150421,0.002132196,1,0.997867804,0.002132196,1,0.65625,0.34375,0.65625
1,99,train,DRO,(None),n/a,n/a,0.699106256,0.642566191,0.752906977,0.648395714,0.753875969,0.641547862,0.112328107,0.85099922,0.753875969,0.109979633,0.643896336,0.145885581,1,0.233624454,0.766375546,0.233624454,0.5,0.998091603,0.498091603,0.500956023
1,100,train,DRO,(None),n/a,n/a,0.734359484,0.490835031,0.966085271,0.604245188,0.964249234,0.516908213,0.447341021,0.536073242,0.528089888,0,0.528089888,0,1,0,1,0,0.929577465,1,0.070422535,0.929577465
CNN,1,train,CNN,(None),n/a,n/a,0.871400199,0.740325866,0.996124031,0.27815811,0.995959596,0.750976563,0.244983033,0.754023121,0.498989899,0.231445313,0.267544586,0.463827651,1,0.481707317,0.518292683,0.481707317,0.992,1,0.008,0.992
